"user_id","average_useful","total_useful","extreme_ratings","extreme_ratings_ratio","average_word_count","fans","average_stars","elite","review_count","compliments"
"b'-jHGWVxHNZxwjHUgIXCN-A'",0,0,0,0,83,0,3,0,4,0
"b'-jLsz9UZHQg8inYhKrpoUg'",3,3,0,0,62,0,4.5,0,2,0
"b'-jbLA6_ifqblgEh8nBNttg'",1,3,1,0.333333333333333,137.333333333333,0,3.83,0,5,1
"b'-jk96TO2sX7SPcNUdoVxeA'",2,6,1,0.333333333333333,323.666666666667,0,4.56,0,9,0
"b'-jpm7Q5aTz_6eOzfZfgL_A'",1,2,1,0.5,103,0,2.75,0,4,0
"b'-jzHWs5YjG_4hjh9IWspYQ'",1,1,1,1,182,0,3.67,0,3,0
"b'-kN1e01aw4K59bbVpoPeZA'",0,0,1,1,64,0,5,0,1,0
"b'-kd2GOl10uLE4TurJDujnA'",2.33333333333333,7,2,0.666666666666667,167,0,3,0,5,1
"b'-kd7c-uguCYRA83mpVvhCA'",2.125,17,2,0.25,115.25,0,2.6,0,9,0
"b'-kdXh5zoaRmI2zWGDIZdZg'",0.25,3,12,1,91.75,0,4.29,0,13,4
"b'-khJWv_QRXRzj4oFta6pQQ'",1.36363636363636,15,3,0.272727272727273,74.3636363636364,1,3.23,0,24,10
"b'-kmP_3PODUKb6D-PQAjq4w'",0.5,1,2,1,161.5,0,1,0,2,0
"b'-knhOsIXe0OEXdGyfU0HUg'",1,1,1,1,70,0,4.38,0,8,0
"b'-l7ZySJqQpsyj3f1qIpTIw'",0,0,1,1,52,0,5,0,6,0
"b'-lL6_wQ6ZoHXJqRbXy1b5Q'",0,0,1,1,137,0,1,0,1,0
"b'-lM8D3nLvIrh2-kKr7VnCg'",0,0,0,0,85,0,3,0,1,0
"b'-lXogowR-NI8KdP_oeWPTA'",0,0,1,1,36,0,5,0,3,2
"b'-m-6Fpm7ZrmPGDmkyQ3HEw'",1,3,2,0.666666666666667,26.3333333333333,0,4.67,0,3,0
"b'-m-RYdQ1SDnmUvHtZKydRQ'",0.333333333333333,1,3,1,39.6666666666667,0,3,0,4,0
"b'-mCMWz296cRztSkuy9CJ9Q'",1,1,1,1,174,0,1,0,1,0
"b'-mTQKhdC2OFxkmD_8Rzmqg'",2,2,1,1,16,0,5,0,3,0
"b'-mV5OpzC_d8nqib_ErvGWA'",0,0,1,1,160,0,1,0,1,0
"b'-mZgjHodV7i_VDtX4cs5nQ'",0,0,1,1,169,0,1,0,1,0
"b'-mcnMCwCNAybI9EHeBZRfQ'",1,1,1,1,82,0,3.67,0,3,0
"b'-mhmPbBZfFfQ7mWhivCfuw'",0.857142857142857,6,6,0.857142857142857,174.857142857143,0,4.7,0,20,2
"b'-mkAxzpWIip6VZY4_f9FtQ'",0,0,1,1,132,0,5,0,2,0
"b'-n5vyPDQ4lhSkKZfWaT2Wg'",0,0,2,0.666666666666667,134.666666666667,0,3.83,0,6,0
"b'-o3l0ZYug2P9gnxWVI1ZCA'",0,0,0,0,104,0,2,0,1,0
"b'-oHD-c1z9NNocDEB7IszYg'",0,0,0,0,137,0,4,0,1,0
"b'-oHSFXVVx8b2MxjKlpzPlA'",1,1,0,0,47,1,4.11,0,28,0
"b'-oHwwlrSEQiOsrJ8EeWeLA'",0,0,1,1,58,0,1,0,1,0
"b'-oWqFhJb9lrcvXm2Sha1ow'",0.444444444444444,4,4,0.444444444444444,104.555555555556,0,2.08,0,12,0
"b'-oXsyr9Tvm54g11KG-iIjg'",0,0,1,0.5,48.5,0,1.67,0,3,0
"b'-o_PFfFL_CfWf_jUkjVGFw'",0,0,0,0,103,1,3.78,0,24,0
"b'-ocz2-CAB0qAmqwRaw0KvA'",0,0,0,0,16,0,2,0,1,0
"b'-ohaCaIMBZrxnoqWR35U1g'",0.5,1,2,1,68,0,3.09,0,10,2
"b'-omTWgeAu74zZ_-MGs6zaA'",0,0,1,1,44,0,3.45,0,19,1
"b'-p1KOvEyBVN0_qCXAXp5GA'",0,0,1,1,36,0,4.4,0,5,0
"b'-p9CGwmSSfApwypExd0xbA'",0,0,1,0.5,113,0,4.5,0,2,0
"b'-pLFiEXJaFJ49XDE07mk5Q'",0,0,1,0.5,29,0,4.6,0,5,0
"b'-prRkwmdPLWPaifnHZHyuQ'",2,4,0,0,186.5,0,4.33,0,3,3
"b'-pszfFYnvnv4zAOOZ6cpDw'",1.3,13,10,1,38,2,3.76,0,16,1
"b'-q0g6300mG7qUUybae5qAA'",0,0,0,0,155,0,4.57,0,6,0
"b'-qNqMmAsaFQzvVRuJbcvcA'",0,0,0,0,133,0,4,0,1,0
"b'-qWZQ68BTjBngBz28RKsVw'",4,4,1,1,107,3,3.98,0,58,3
"b'-qWlow-T09_fbMZuyiJUFQ'",1,1,1,1,93,0,5,0,3,0
"b'-qd8tMTTtxk2cLy5eSzoYQ'",0,0,0,0,70.5,0,3.67,0,3,0
"b'-qtoR1aAOfitfWVqj8Gm2A'",2.75,11,2,0.5,277,0,2.5,0,4,0
"b'-rMozP2Dwq6AGqXr6I0p-A'",3,3,1,1,77,0,1,0,1,0
"b'-rZrZXQ2LdAIiawWyPNWtg'",1,2,1,0.5,16,0,2.67,0,2,0
"b'-rerEBziz9ysOgVBGxZ7eQ'",1,1,0,0,201,0,2.67,0,3,0
"b'-rrczVpTqw7lraWL7vxjtQ'",0,0,1,1,253,0,1.4,0,2,0
"b'-s60rZL4V8HGvC1Oia59kA'",2,2,1,1,252,0,1,0,1,0
"b'-sDJ3BllQaGBqKSXQtLeaw'",0,0,1,1,21,0,3,0,2,0
"b'-sJrGXbcwmL78TuEYpUaKA'",1,1,0,0,121,0,2.42,0,23,1
"b'-sb7k18isyxr0vRNT8xBuA'",0,0,1,1,184,0,1.91,0,11,2
"b'-sdUu2XqS0c7XBkyLj6vRQ'",0,0,1,1,53,0,4.73,0,64,0
"b'-t5qgo_y2jN8uV4tfGDYUg'",0,0,0,0,40,0,3.6,0,5,0
"b'-tWxgiCiwMhXYiiaOm6jzg'",0.5,1,2,1,241.5,0,1,0,2,0
"b'-to6K3azJBnweSN7Ky6eAQ'",0.5,1,2,1,112.5,0,3,0,2,0
"b'-tv-v_P0irrGlgXJnutSTA'",0,0,1,1,306,0,1,0,1,0
"b'-u-pETV92MzT_vZ09f7nxA'",2.14285714285714,45,13,0.619047619047619,240.857142857143,4,4.35,0,26,28
"b'-uFSeohMFqWslZM66hK1bg'",0.5,1,2,1,24.5,0,4,0,3,0
"b'-uM1ujzuJed-2QmFS-6Vog'",0.428571428571429,18,32,0.761904761904762,61.6904761904762,0,3.02,0,46,10
"b'-uTPu_xAmdKwQGet_3Icsw'",1,1,1,1,27,0,5,0,1,0
"b'-uX1yuvugeAEAmP5HspaHA'",2.5,5,1,0.5,72,0,2,0,4,0
"b'-ugGuzVOtAahTePqwQCiDg'",0.5,1,0,0,56.5,0,4,0,6,1
"b'-uhfUrr4EsBedvUyKVZhZg'",1,1,1,1,49,0,5,0,1,0
"b'-umZhn7LwyBXvRuURiD6GA'",1.75,21,5,0.416666666666667,64.3333333333333,0,3.17,0,35,5
"b'-unz3-dzLaUnJ2wVTG7Tbg'",2.5,5,1,0.5,68.5,0,1.5,0,2,0
"b'-uokza5TqYyS-FwWN2JsOA'",0.5,3,2,0.333333333333333,35.6666666666667,0,3.78,0,17,0
"b'-v_ejhWvx9vtpoA9jSCiMw'",2,2,1,1,46,0,4.5,0,2,0
"b'-vkJDT0Df8UPdTAtGylnBQ'",3.66666666666667,11,1,0.333333333333333,297,0,4,0,4,2
"b'-w7mQ7hfa5j06TvRkBPG8Q'",0,0,1,1,494,0,1,0,1,0
"b'-wVL0cJH0l9JH6MNU3T1dg'",0,0,1,1,229,0,3.92,0,12,0
"b'-wZ8nZreucWpZSewaQHviA'",1.29411764705882,22,7,0.411764705882353,137.705882352941,3,3.79,0,18,2
"b'-weuucWpvKo2QyUTIduAnQ'",0,0,1,1,110,0,3.44,0,16,0
"b'-wj47bc0KrqFH-C9L9Mpcw'",0,0,1,1,37,0,3,0,2,0
"b'-wmeAvjj3nGNv1ZiU2T7UQ'",0,0,0,0,138,0,4,0,1,0
"b'-wvv_ltm1W9CzfJ4pTZ3uQ'",2,4,0,0,180,0,3.75,0,4,0
"b'-x8w-flPmsLdwjQ5FXtTCg'",0,0,0,0,46.5,0,3.81,0,21,0
"b'-xL5kbc8WsmWfmDWEmQhZQ'",0,0,1,0.5,89.5,0,2.5,0,2,0
"b'-xTLOxdpXSvwXB0yZO71Og'",7,7,1,1,649,0,1,0,1,0
"b'-xThcEzmUsx-c5moFn8eoA'",0,0,2,1,229.5,0,4.38,0,8,0
"b'-xm2sM3IvWdn5peXZdUwQw'",1,6,6,1,98.6666666666667,0,3.69,0,11,0
"b'-xn6GDcukvxueQTsWSNBlQ'",0.111111111111111,1,0,0,37.2222222222222,1,3.82,0,10,3
"b'-y15wNHZMQaNzUzpo_wrGA'",0,0,1,1,28,0,3,0,4,0
"b'-y2ZriNjJLoE69tXpKLCeg'",3,3,0,0,353,0,2,0,1,0
"b'-yJokJuSSh5bT46kleOcUQ'",2,2,1,1,230,8,4.43,1,172,15
"b'-yfCymT2JBd8cXFYTL91uQ'",0,0,1,1,101,0,1.87,0,13,0
"b'-z2pMBQociSFmNlbKbbV6Q'",3.57142857142857,25,2,0.285714285714286,158.142857142857,0,3,0,7,1
"b'-zHcPJdu9uBpmP_20uHsHg'",3.875,124,13,0.40625,166.34375,3,2.9,0,44,5
"b'-zMniD_kvh5zUktYTmeNHQ'",1,1,1,1,116,0,2.5,0,4,0
"b'-zbe-KcvlXsbKetx8nFTTQ'",0,0,0,0,162,0,3,0,1,0
"b'0-1kn5iTd-IrLPdq5hgtMQ'",2,2,1,1,206,0,3,0,2,1
"b'0-XU7dBdiqXMZk4aa8_n7Q'",2,2,1,1,114,0,1,0,1,1
"b'0-qTuiW6jNbcKFTcH_hrAw'",1,1,0,0,31,0,4.5,0,2,2
"b'0-sLFgRsEAFIHHsKhptChg'",1.25,10,5,0.625,109.5,0,4.38,0,8,4
"b'00CERVFVcYQZgKst5W840A'",0,0,1,1,31,0,5,0,1,0
"b'00FEzZE3XCsTxY5XUyYzuw'",3.4,17,5,1,166.2,0,3.64,0,9,0
"b'00NbY_rbUqgX4YWB1DU_AA'",0.772727272727273,17,11,0.5,52.6363636363636,0,2.31,0,35,2
"b'00fbtoMteTWI7ElDF0Zvkw'",1,1,1,1,187,0,5,0,1,0
"b'00xGfvalJOhzGMxbqErz-A'",2.5,5,0,0,47,3,3.61,0,32,5
"b'013AdOvBlcitD82f5BpqZQ'",0,0,1,1,72,0,3,0,2,0
"b'016mo4HpsmWDm0B4AqtxoA'",0.25,1,3,0.75,90.5,0,3.5,0,5,0
"b'01nPXv2VWM5gwGzVpVvIGA'",0,0,1,0.5,202,0,3,0,3,0
"b'01rMdr3rjeYP3Bab4nMJtw'",0,0,1,1,17,0,5,0,6,0
"b'01tj4LjirSs_xYuDZGSWww'",0,0,1,1,44,0,1,0,1,0
"b'022fI83aRYV10uPkRQdWNA'",1,3,3,1,51.6666666666667,0,1,0,2,0
"b'02667dv3ooxnJ0aCpR35nA'",0,0,5,1,27.4,0,2.67,0,9,0
"b'02GRsrv1UsME7tVwFB4Ixg'",4,4,0,0,287,0,2.41,0,26,0
"b'02JTS9I6m7idMcXyjePoSg'",1.2,12,4,0.4,69.7,0,4.18,0,11,1
"b'02LIV8_Vv-i_5MZyacQ0Xw'",2,2,0,0,147,0,4.67,0,3,0
"b'02Q27vZbVoLZNrZ3OYdQ8Q'",0.5,1,1,0.5,121,0,1.33,0,3,0
"b'02c0zu5RFb99zMsH73kdMQ'",1,4,3,0.75,66.5,0,2.67,0,12,2
"b'02iqryORY1QH5rZac-SnCQ'",1,1,1,1,62,0,1,0,1,0
"b'02oGyy1i2e7Fcxy-P-eBgg'",0,0,0,0,178,0,3,0,2,0
"b'02ohMZrUDz6aag35XMAjLw'",6.33333333333333,38,5,0.833333333333333,138.166666666667,0,3,0,6,1
"b'02zHaIAlbRPQ-kw1MonDKw'",0,0,1,1,105,0,4.6,0,5,0
"b'037D210iuwc09Axwk9jjug'",0,0,1,1,308,0,5,0,1,0
"b'03FVYRARCU_D5pd7c3LlBQ'",2,2,0,0,273,0,3,0,1,0
"b'03GNZE9luA1S7oAB-ghXLw'",0,0,1,0.5,60.5,0,4.67,0,3,0
"b'03IjYPh8zQeuHvQuO_YA1A'",0,0,6,1,23.6666666666667,0,5,0,12,0
"b'03S5nm14vC5-kaAt-TZPkw'",0.5,1,1,0.5,56.5,0,4,0,3,0
"b'03W8w7RJwt8zrYKogBD4hg'",2,2,1,1,157,0,4.75,0,4,5
"b'03hTtUBDksmm8SxFUQEa3g'",0,0,1,1,75,0,5,0,1,0
"b'03n5i0Q_XWeUoSNQkoYrlg'",0,0,1,1,84,0,1,0,1,0
"b'03pgbNxHT5CyfY09Yl6oVg'",0,0,0,0,73,0,4,0,1,0
"b'0496EW_xo0Ov4pwwy0iMJg'",1.5,3,0,0,86.5,0,2.4,0,2,0
"b'04B-JB4IAnNmyjFsepdlvw'",1,1,1,1,121,0,5,0,1,0
"b'04d4EOvoP1ONLZ8W_Z3O3w'",0,0,1,1,17,0,3.93,0,15,1
"b'04gQ89-lo-7BAgQd_Qix-w'",0,0,2,1,101.5,0,3,0,4,0
"b'04mi5v_WRTQaIZRCJIgKAw'",0.25,1,4,1,34,4,4.91,0,63,0
"b'04oj6GGA-uRjb5BCZTdZow'",1,2,1,0.5,38.5,0,4,0,5,1
"b'04vbdIvgzbL22m5mCQJT0A'",0,0,1,1,250,0,1,0,1,0
"b'05-Cb3wwmaPxqRRubWn7tg'",1,1,1,1,207,0,3,0,2,0
"b'05Df5iKVM70AuYFVYU-dsA'",3.66666666666667,22,2,0.333333333333333,143,0,3.29,0,7,1
"b'05_zAvdLq4RlJ1NTnpaI6Q'",1.25,5,2,0.5,74.25,1,3.52,0,40,15
"b'05bV9Cdjy0SP_8Yhv35-xA'",0,0,2,1,26,0,3.67,0,2,0
"b'05cI6FPBfmmgx-geQ7uQTw'",0.846153846153846,11,8,0.615384615384615,38.6153846153846,2,4.28,0,18,17
"b'06INzE1UbSvJ6dhspblUxg'",8.33333333333333,25,3,1,86,1,2,0,4,0
"b'06Je-WyUcn2dKTSKnvSMMA'",0,0,1,1,20,0,5,0,2,0
"b'06M4od0hnDNBMBbzHUF64g'",1,2,2,1,87,0,1,0,2,0
"b'06NP34MOqHVaoppv1U0NSQ'",1.27027027027027,47,14,0.378378378378378,190.324324324324,5,4.29,1,40,33
"b'06SMbMYJc0qFeaBHYSEQ0w'",3,3,1,1,138,0,1,0,1,0
"b'074Z7qRK6vYkhXUSQvBjsg'",0,0,0,0,67,0,3,0,1,0
"b'07DDX_jXmtAnf3QeSM9k3g'",0,0,1,1,24,0,2.89,0,6,0
"b'07Hodu1CZEQiDYwuJqTXTw'",2,4,2,1,254.5,0,3.5,0,6,0
"b'07JuKF77hryM3gyrOjTyqQ'",0,0,0,0,79,0,3.2,0,5,1
"b'07_D9-BfL3fV6Gl5lfFO-A'",0,0,1,1,218,0,1,0,1,0
"b'07tuN6-i5TXlF0UOQfxGcA'",0.666666666666667,2,0,0,95.6666666666667,0,3.4,0,4,0
"b'08-2PzcWwkEPeby-0Vw_-g'",0,0,1,1,54,0,1,0,1,0
"b'08INRYuoSBEbfOwNkTNQMw'",0.678571428571428,19,8,0.285714285714286,112.571428571429,0,3.19,0,30,8
"b'08V82KnsdygW_k_Nxh_S0Q'",1,1,0,0,217,0,4,0,1,1
"b'08Z0CiO70y3BhCqG58nUUw'",0.5,1,2,1,37,0,5,0,2,0
"b'08ibbuu4FawLkXlo_3xkDA'",0,0,0,0,43,0,4,0,1,0
"b'08mQa7C7pcuO2PEsjbR3FQ'",0,0,1,1,22,0,5,0,1,0
"b'08rxaXAn8Oz2pgTqiond6g'",1,1,1,1,63,0,2,0,4,0
"b'08rzyVsof9pd2cwH4YAXCQ'",0.333333333333333,1,1,0.333333333333333,154.666666666667,0,1.5,0,4,0
"b'096b5t-XAkOKiSWhQkSIgA'",3.2,16,4,0.8,93.6,0,2.71,0,7,1
"b'09BVSK2BeCopebFI6plOIQ'",4,4,0,0,171,89,3.9,1,703,1464
"b'09CTb2z7PnQlqim3NjilYg'",0,0,0,0,98,0,1.5,0,4,0
"b'09QyrqypmjAFbkZqa-8L1w'",1.5,3,1,0.5,65.5,0,4.57,0,6,0
"b'09WhZPo9JAp1gu4-HVVdWA'",1,7,4,0.571428571428571,97.7142857142857,3,4.28,1,186,4
"b'09pCxrFKsBDYcgpcDqfkTw'",0,0,1,1,284,0,3,0,2,0
"b'09xP4XUMx5MG_wwsofisBA'",0.5,1,2,1,129.5,0,3.56,0,8,4
"b'0A3bDAhbao5Uls2AmbeAPw'",2,8,4,1,134.25,0,4.83,0,6,0
"b'0AAqnVnYyJ9cVGAextBCTA'",3,3,1,1,189,0,1,0,1,0
"b'0ADeNX4NiH9J_dLDZchXvw'",0,0,1,1,84,0,1,0,1,0
"b'0AHzuguahB_KRLPtf3PIFg'",0.285714285714286,2,4,0.571428571428571,120.857142857143,0,3.25,0,7,1
"b'0AK8CEWTh7M0ZKwQO0Hd3w'",0,0,0,0,81,0,3.48,1,101,17
"b'0AKljbp61w1b0xz3HIs2_w'",1,1,1,1,102,0,5,0,2,0
"b'0AUAandMlN-HB4HXVasPSA'",0,0,1,1,206,0,1,0,2,0
"b'0AUKMrdsOwGdfACi8uPldQ'",0,0,1,1,22,0,5,0,1,0
"b'0AX0pHs-Tm2l0GwthogsQQ'",1,1,1,1,24,0,3.67,0,3,0
"b'0Ab77zDMTqglC2uMZdEuqg'",0.5,1,2,1,29,0,5,0,4,0
"b'0B-J2VtpQtDtmAeAbURtjQ'",0,0,1,0.5,92.5,0,4.17,0,6,0
"b'0B0gwu2XiUaLEa1K3nNdRA'",2,2,1,1,280,0,4.43,0,7,0
"b'0B7WI281mXHFzLsa6H0hFw'",1,2,2,1,149.5,0,1.33,0,3,0
"b'0BfFxGjnF7_3C955EfOQwA'",0.428571428571429,6,7,0.5,70.0714285714286,2,2.26,0,17,0
"b'0BzPBCdp9oDUkYQnr3GnMQ'",0,0,1,1,119,0,1,0,1,0
"b'0C-d6HGD0krlBtcURAF1ew'",1,1,1,1,190,0,2.33,0,3,0
"b'0C1PxQZKQEvlDfcRiCMS6A'",1.2,12,2,0.2,292.9,0,3.7,0,10,1
"b'0C4ccDiZlnW68ULoDKE3NA'",2.14102564102564,167,15,0.192307692307692,233.435897435897,10,3.67,1,254,156
"b'0C6eiHpupx2_uOYvthWH0g'",0.333333333333333,1,2,0.666666666666667,43.3333333333333,0,4.5,0,8,0
"b'0CHgr2-d6bR0azZZDU2OVg'",0,0,1,1,17,0,5,0,1,0
"b'0CMArtfs3pUfQ4hyQOScJw'",2,6,3,1,125,0,2.6,0,4,0
"b'0CRYOb845OsQhfj0GwSLPQ'",1,1,1,1,216,0,1,0,2,0
"b'0CcQgvSfr_w09J2iyZJTmw'",0,0,1,1,187,0,4.21,0,13,1
"b'0D174CiktMzam_3FdKLo0g'",1,1,1,1,52,0,1,0,1,0
"b'0DE54avP8W1su4Zwg8af-A'",0.447368421052632,17,32,0.842105263157895,61.4736842105263,1,4.4,0,68,18
"b'0DJoa_wp_guu42mdJxuSUg'",3,3,0,0,79,0,2,0,1,0
"b'0DJtMXeFTizT6aKkBbrJKA'",0.333333333333333,3,6,0.666666666666667,101,0,3.37,0,28,0
"b'0DMSTSj70bOaLArdFHAD9g'",1.66666666666667,5,3,1,47.3333333333333,0,1,0,2,1
"b'0ENd1AIvSuHjpxZmGE7WEw'",0.706666666666667,53,12,0.16,133.92,10,3.9,1,135,82
"b'0EOK0_IJC9noV2ozwFwLLA'",3,3,1,1,40,0,5,0,1,0
"b'0EeRvGlEmuDIdU0HPEl3xg'",2,6,1,0.333333333333333,105.666666666667,0,4,0,3,0
"b'0EmnoUubRANjWm00ExwGYg'",0.454545454545455,20,0,0,106.568181818182,41,3.6,0,1806,70
"b'0Ewk_67s5_0p7zZtgB_bdA'",0,0,1,1,80,0,3,0,4,0
"b'0F-3NJHgJiOAHuJZHB1jrQ'",0,0,0,0,60,0,3,0,3,0
"b'0F7XKtYzva8JElT9xq0Lcg'",1.6875,27,11,0.6875,130.875,5,4.7,1,25,21
"b'0FAYRJnRC9KwPzZczGyOAA'",0,0,1,1,152,0,1,0,1,0
"b'0FDJ7m8DfgytR_KwhC4V-g'",0.6,6,8,0.8,37.4,0,4.82,0,11,0
"b'0FHjVRWgSLr7KAsApmltHg'",0,0,1,1,49,0,5,0,1,0
"b'0FOUY3JzzLgaaEIKaycUuA'",4,4,1,1,247,0,1,0,1,0
"b'0G6EYkXhLM9O5RbEP3NsJQ'",1.5,3,2,1,376.5,0,2,0,3,0
"b'0G9EnEmxG-V-wmMKUopRCA'",2,2,1,1,82,0,5,0,2,0
"b'0GOjaGk8SYjmEvIqZUncbw'",3.55555555555556,32,7,0.777777777777778,108.666666666667,1,4.2,0,20,5
"b'0GtYrTcbYO5bQttT0I5Dww'",3.33333333333333,10,3,1,304.333333333333,0,5,0,4,0
"b'0H3GqXjDTcxLiT0Ey6TYwA'",0.4,4,6,0.6,221.3,0,4,0,23,8
"b'0HAv96xGGcGBtEwH2nrk9Q'",0,0,1,1,15,0,5,0,1,0
"b'0HIS4AekSfKhKeRVv1xK0Q'",1.2,12,6,0.6,96.8,0,3.3,0,8,3
"b'0HLu6e09SGZ77FvvIZF8eg'",0,0,1,0.5,122.5,0,3,0,2,0
"b'0HMEH1fYxlXC-IlNlgidNA'",5,5,1,1,53,0,2.33,0,2,0
"b'0HWDQf1K7xxrVfK3I0gbkg'",1.5,3,2,1,148.5,0,1.8,0,4,1
"b'0HnM1ozkolpzRKT9YwASvA'",0.25,1,4,1,33.75,0,3.67,0,6,0
"b'0Hunha48fZJ1QFe4mIwP2A'",0.25,1,1,0.25,39.25,0,4.43,0,7,0
"b'0I56CS5J6W2JXbgVt7M6_Q'",6,6,1,1,153,0,1,0,1,0
"b'0I7NoFZF7pxJLJCelGNh-w'",0.5,1,1,0.5,109.5,0,4,0,2,0
"b'0IAj7laLtiscbfFD0vCwCQ'",5,5,0,0,220,0,4,0,1,0
"b'0ID_12Q68MYczCL6VdGnHQ'",2,4,2,1,52.5,0,3.67,0,3,0
"b'0ILBlJ_CfpBIdjfWN8EEhQ'",0,0,1,1,37,1,2.8,0,12,0
"b'0IQORiTzPuj1_8HN-LZWyQ'",0.666666666666667,2,1,0.333333333333333,55.3333333333333,0,3.8,0,5,0
"b'0IULrJr-XTMZ6OMLf_kgAQ'",0,0,1,1,89,0,5,0,1,0
"b'0IZ80nzaxsE81UtuY5tSoQ'",0,0,1,1,25,0,5,0,1,0
"b'0IcdfYIcqIXIAU5dd71Ssw'",2,2,1,1,231,0,1,0,3,0
"b'0Ifgc73S3kNSsxdkxyhlHw'",1,1,1,1,128,0,1,0,2,0
"b'0IsHj3ZQtfMgvjnHGwSOHQ'",1,1,1,1,65,0,5,0,1,1
"b'0IwZb1ePNpSVYcCdMtGoQw'",7,7,1,1,150,35,3.95,1,469,433
"b'0JN0XAiVQzfrv2X06UV4nw'",3,3,0,0,197,0,3.5,0,2,0
"b'0JQcYUwe1hANL1WYknJFOg'",0,0,0,0,99,0,2,0,1,0
"b'0JViiI_DnFlH1uGQ36unbA'",0.8,4,5,1,90,1,4.83,0,5,0
"b'0JYEM_5nXtkBbMnFff5stA'",0,0,0,0,268,0,4,0,1,0
"b'0K8zN_FY6B2YMbSDGmbYag'",0,0,0,0,67,2,2.75,0,4,0
"b'0KCRnlKacCzgtKAw1OQkbg'",1,1,1,1,78,0,1,0,1,0
"b'0KEuFPZqB8d3_KLIJmyAZQ'",0.181818181818182,2,5,0.454545454545455,106.090909090909,0,4.43,0,13,4
"b'0KW4GR1ZCuVa99jXnc9qRg'",0.135593220338983,8,39,0.661016949152542,36.6779661016949,0,4.31,0,107,2
"b'0KeT9NKimYkHN0wlrij-dg'",2,2,0,0,42,25,3.51,1,731,128
"b'0L0O24Aq4bqWzv-pZQ7WHA'",1,1,1,1,320,0,1,0,1,0
"b'0L4l5SNLf9np6OM32sAnAQ'",0,0,0,0,175,3,4.59,1,115,37
"b'0LH5f6ix-8CIse-h85Wo8w'",0,0,1,1,86,0,1,0,1,0
"b'0LqdGQC40AJZVmsQIgWJ0g'",0.5,3,3,0.5,162,0,3.49,0,230,2
"b'0MB2eL2akwygkH8ezcijZw'",0.8,12,15,1,104.666666666667,0,2.74,0,29,0
"b'0MmGIPIscy-epIY0hwxf7g'",0,0,1,1,101,0,5,0,1,0
"b'0MqwUMSEGOXKs-UIXDTWeA'",0,0,0,0,225,0,1.75,0,4,0
"b'0N7Y6k53FDEkig5FhSQT3g'",0,0,1,1,185,0,3.67,0,3,0
"b'0NP0dRgSsR3682vViGXN5A'",0,0,1,1,117,0,3,0,2,0
"b'0NU8_WLNl6B0Ijktvgs36Q'",0,0,2,0.5,123,0,2.75,0,4,0
"b'0Nqyz3pVy5qvTDH42Vy6yA'",0,0,2,1,35,0,5,0,4,0
"b'0O5Ph3J13UchstWofZT5LQ'",0,0,1,1,163,0,5,0,1,0
"b'0OJ9i6qlUqZL6zWohVHW6A'",0,0,0,0,47.5,0,3.5,0,4,0
"b'0OTYDwz-_yv3erNYNmu9jw'",0,0,1,1,72,0,3,0,2,0
"b'0P0EDLtNvRwusgUaPnEMyA'",0,0,1,1,352,0,1,0,1,0
"b'0P10T3DebmPotCLYLDpyXg'",1,1,1,1,117,0,3.08,0,13,0
"b'0P7yrokY-SqOxQcF2a_6Nw'",0,0,1,0.5,102.5,0,4,0,2,0
"b'0P_wUAKVI8HfKxb4OAHOHA'",0.2,2,1,0.1,57.3,0,3.29,0,14,0
"b'0QKWnjDbwDfeP7ceNLHRCg'",0,0,0,0,116,1,4.09,0,31,0
"b'0QUW3rZqGdIJxvxg4dIZUw'",0,0,1,1,14,0,5,0,1,1
"b'0QkLvcalakmg2JZkAAVvxg'",0,0,1,1,12,0,1,0,1,0
"b'0RiCqBfmKODt1eonzYwB6Q'",3.5,7,1,0.5,301,0,2.25,0,3,0
"b'0RkydmzQZkavCtvSsEuK0A'",5,5,1,1,125,0,3,0,2,0
"b'0Rre4KvHe6kk-6wtyZGUkw'",0.25,2,5,0.625,37,0,4,0,13,3
"b'0S4kgS7dyiO7KVl7gdwYng'",0.2,1,3,0.6,44.2,0,3.27,0,11,0
"b'0SCRz4yxYI9598ZujUFeFw'",0,0,0,0,67,0,3.5,0,2,0
"b'0STWsyPnkUE6fQtvoxeUCw'",0.5,2,3,0.75,93.75,0,2.09,0,11,0
"b'0SZy4uieBzBzg54vRdAfgw'",3.66666666666667,11,0,0,241,16,3.42,1,162,103
"b'0Sba7shfbrBPLpxS09FmFA'",0.5,1,2,1,34,0,5,0,3,0
"b'0ScTfRAhiJLGIErFI_YZ9Q'",2,4,2,1,124.5,0,5,0,2,0
"b'0SocbT8tU2lWED7jChQYEw'",1,1,0,0,21,0,3.78,0,8,0
"b'0SyAPj3GaFWvXtJhzvOdvg'",1,6,2,0.333333333333333,89.3333333333333,2,4.1,0,9,0
"b'0TBBFS8sYxknqG4tGYpY2A'",0,0,0,0,621,0,2,0,1,0
"b'0TCDW8486aqGsq-_KzV3bA'",0,0,1,1,131,0,1,0,1,0
"b'0TD7IbQcBHlIBhrD75IHWA'",2.5,5,1,0.5,27.5,0,4.33,0,3,0
"b'0TfYBvbMyOBqXPjwhOYnhw'",0,0,3,1,35,0,4.8,0,4,0
"b'0Tsu6-uhw_w9Z3W0Xlnazg'",0.3125,5,11,0.6875,78.75,1,1.85,0,23,1
